YearAndSession,BillNumber,Title,Synopsis,bill_summary,programmatic,program_start_year,program_end_year,funding,responsible_party,stakeholders,innovative_summary,innovative_score,child_poverty_direct_summary,child_poverty_direct_score
2024 Regular Session,HB1083,Alcoholic Beverages - Class 4 Limited Winery License - Requirements and Authorizations,Altering certain cultivation or production requirements applicable to a holder of a Class 4 limited winery license by basing them on certain agricultural products instead of grapes and other fruit; and altering the standards for the purchase of certain wine by a license holder.,"This bill modifies the requirements for Class 4 limited winery licenses in Maryland. It changes cultivation and production requirements to be based on ""Maryland-grown agricultural products"" instead of solely grapes and other fruit. License holders must either own or contract 20 acres of Maryland-grown agricultural products or ensure at least 51% of their annual wine ingredients are Maryland-grown, with potential exemptions from the Secretary of Agriculture. The bill also alters the standards for purchasing wine by a license holder, specifying it must be finished wine made entirely of Maryland-grown agricultural products, and removes the previous authorization for license holders to blend purchased wine with their own. Additionally, it expands the list of food items that limited wineries can prepare, sell, or serve.",False,2024.0,,,"Secretary of Agriculture, Executive Director (Alcoholic Beverages and Cannabis), and the Comptroller","Class 4 limited winery license holders, Maryland farmers who produce agricultural products, and consumers of Maryland wines and pomace brandy.","This bill makes administrative and regulatory changes to existing alcoholic beverage licensing rules, primarily by redefining ingredient sourcing and sales authorizations for wineries. It does not introduce new technologies or fundamentally new approaches to government services.",1,This bill focuses on regulating alcoholic beverage licenses and agricultural product sourcing for wineries. There is no direct or intended mechanism within the bill to address child poverty.,1
2024 Regular Session,HB1086,Compensation for Individuals Erroneously Convicted - Alterations,"Altering certain benefits that a certain individual who has been erroneously convicted of a crime is entitled to receive; requiring the State to notify a certain individual of certain information in writing under certain circumstances when the State intends to reduce or prevent an award of compensation to the individual; and repealing obsolete provisions of law relating to the filing of a certain petition for compensation.
","This bill alters the compensation and benefits available to individuals in Maryland who have been erroneously convicted and confined. It modifies the types and durations of benefits, such as extending housing accommodations to 5 years and access to higher education to 8 years. It clarifies eligibility criteria, including individuals convicted of conspiracy to commit a felony, and revises how prior civil awards or settlements impact compensation. The bill also establishes a notification requirement for the State when intending to reduce or prevent a compensation award and repeals obsolete provisions regarding petition filing deadlines.",False,2024.0,,,"Board of Public Works, Office of Administrative Hearings, Attorney General, and relevant State agencies","Individuals erroneously convicted, sentenced, and confined under State law for crimes they did not commit, and their estates.","The bill does not introduce new technologies or fundamentally new governmental approaches. It refines and expands an existing compensation and benefits scheme for wrongfully convicted individuals, focusing on improving fairness, clarity, and the scope of support provided. The changes are largely procedural and augmentative rather than innovative.",2,"The bill's primary focus is on providing compensation and re-entry support (housing, education, healthcare, job training) to erroneously convicted adults. While these benefits can stabilize households and indirectly benefit any dependent children, potentially alleviating child poverty within those specific families, the program is not directly targeted at children or families experiencing poverty. The impact on child poverty would be secondary and indirect.",3
2024 Regular Session,HB1089,"Baltimore City - Alcoholic Beverages - Class B Beer, Wine, and Liquor Licenses","Authorizing the Board of License Commissioners for Baltimore City to issue a Class B beer, wine, and liquor license in a certain area; and establishing the requirements for a holder of the license.","This bill authorizes the Board of License Commissioners for Baltimore City to issue Class B beer, wine, and liquor licenses to restaurants located in Ward 4, Precincts 1 and 2 of the Downtown Management District. To qualify, restaurants must have at least 51% of daily receipts from food sales, be classified as a high or moderate priority food service facility by the Baltimore City Health Department, and have a Memorandum of Understanding with the Downtown Partnership of Baltimore. The licenses cannot be transferred and new licenses will not be issued after June 30, 2028, though existing ones may be renewed.",False,2024.0,2028.0,,Board of License Commissioners for Baltimore City,"Restaurants located in Ward 4, Precincts 1 and 2 of the Baltimore City Downtown Management District, the Baltimore City Health Department, and the Downtown Partnership of Baltimore.","This bill modifies existing alcoholic beverage licensing regulations for a specific geographic area and type of establishment within Baltimore City. It does not introduce new technologies or novel approaches to government services, but rather fine-tunes a regulatory framework.",1,"This bill concerns the issuance of alcoholic beverage licenses to restaurants and has no direct provisions or mechanisms to address or alleviate child poverty. Any potential impact on child poverty would be extremely indirect, through general economic activity or employment, not a direct focus of the bill.",1
2024 Regular Session,HB1092,9-1-1 Trust Fund - Purposes - Training in Telecommunications Cardiopulmonary Resuscitation,Altering the purposes of the 9-1-1 Trust Fund to including funding the costs of telecommunications cardiopulmonary resuscitation training.,"This bill alters the purposes of the Maryland 9
1
1 Trust Fund to include funding the costs of telecommunications cardiopulmonary resuscitation (T-CPR) training for public safety answering point personnel. The T-CPR training must adhere to the most current nationally recognized emergency cardiovascular care guidelines, include recognition protocols for out-of-hospital cardiac arrest, and provide continuing instruction on compression-only cardiopulmonary resuscitation.",False,2024.0,,,"Maryland 9
1
1 Board",Public safety answering point personnel and individuals who experience out-of-hospital cardiac arrest and call 9-1-1.,"This bill enhances existing emergency response protocols by ensuring funding for specialized telecommunications CPR training for 9-1-1 dispatchers. While it improves service delivery, it does not introduce new technologies or fundamentally new governmental approaches.",3,"The program provides specialized training for 9-1-1 personnel to improve emergency response for cardiac arrest. While improved emergency services can benefit all members of the public, including children, it does not directly address the systemic causes or immediate needs related to child poverty such as financial aid, food security, housing, or specific educational support for low-income families.",1
2024 Regular Session,HB1093,Anne Arundel County - Human Relations Commission - Subpoena Enforcement,Authorizing the Human Relations Commission of Anne Arundel County to apply to a circuit court in any county to seek relief if a party fails to comply with a subpoena.,"This bill grants the Anne Arundel County Human Relations Commission enhanced authority to enforce its subpoenas. If a person fails to obey a subpoena, the Commission may apply to a Circuit Court for an order compelling attendance and testimony of witnesses or the production of documents. The court may then issue such an order, and failure to obey the court's order may be punished as contempt of court. This act takes effect on October 1, 2024.",False,,,,Anne Arundel County Human Relations Commission,The Anne Arundel County Human Relations Commission and individuals or entities subpoenaed by the Commission in Anne Arundel County.,"This bill makes procedural changes to the subpoena enforcement powers of a county human relations commission. It does not introduce new technologies or novel approaches to government functions, but rather strengthens existing legal mechanisms for compliance.",1,"This bill addresses the procedural enforcement powers of the Anne Arundel County Human Relations Commission's subpoenas. While the Commission's work may broadly relate to human rights, this specific bill's changes to subpoena enforcement are administrative and legal, and do not directly establish programs or provide resources that would impact child poverty.",1
2024 Regular Session,HB1097,State Board of Veterinary Medical Examiners - Veterinary Technicians and Veterinary Assistants,"Authorizing a veterinary assistant to perform certain tasks under the immediate or direct supervision of a veterinary practitioner or a veterinary technician under the direct supervision of a veterinary practitioner; and authorizing a veterinary technician to perform certain procedures, including certain emergency procedures and euthanasia, if the veterinary practitioner determines the veterinary technician is qualified to perform the procedures.","This bill updates the regulations for veterinary assistants and veterinary technicians in Maryland. It defines different levels of supervision (direct, immediate, indirect) and specifies tasks and procedures that veterinary assistants can perform under supervision. It also expands the scope of practice for veterinary technicians to include certain procedures like inducing anesthesia, simple dental extractions, basic suturing, emergency life support, and euthanasia under specific conditions. Additionally, it clarifies the qualifications for veterinary technicians, recognizing an alternative pathway for existing veterinary assistants to become technicians until October 1, 2027, in accordance with Board regulations.",False,,,,State Board of Veterinary Medical Examiners,"Veterinary practitioners (veterinarians), veterinary technicians, veterinary assistants, animal emergency hospitals, animal shelters, and animal owners.","The bill modernizes the scope of practice for veterinary support staff and clarifies supervision requirements, aligning roles with current industry practices and educational standards. While it updates definitions and expands task allowances, it does not introduce fundamentally new technologies or approaches to government, but rather refines existing regulations.",2,"This bill focuses on the regulation of veterinary professionals and their scope of practice. There is no direct link or explicit mechanism within the bill to address or impact child poverty. Any potential impact would be indirect and negligible, such as very slight shifts in veterinary care costs, which are too far removed to be considered direct.",1
2024 Regular Session,HB1101,Standing - Environmental and Natural Resources Protection Proceedings (Clean Water Justice Act of 2024),"Providing certain persons standing in environmental and natural resources protection proceedings; authorizing persons that meet standing requirements to bring certain civil actions under certain circumstances; requiring a plaintiff, under certain circumstances, to give certain notice and provide certain documentation to the Department of the Environment and the Attorney General and to file a certain affidavit; authorizing a court to grant certain relief, award certain costs, and impose certain civil penalties; etc.","This bill, known as the Clean Water Justice Act of 2024, expands the standing rights for individuals and associations in environmental and natural resources protection proceedings in Maryland. It defines 'injury in fact' to include negative impacts to health or the use and enjoyment of natural resources. The bill allows persons and associations meeting federal standing requirements to bring civil actions against alleged violators of environmental standards, provided they give 60 days' notice to the appropriate Secretary, the Attorney General, local jurisdictions, and the alleged violator. It outlines conditions under which an action cannot be brought (e.g., if the Secretary is diligently prosecuting) and allows for intervention in civil actions brought by the Secretary. Courts may grant equitable relief, impose conditions to protect natural resources, award litigation costs to prevailing parties, and impose civil penalties or approve supplemental environmental projects.",False,2024.0,,,"Maryland Department of the Environment (Secretary), Attorney General, Maryland Circuit Courts, and local governments.","Individuals, associations, corporations, and other nongovernmental entities affected by environmental and natural resource issues; alleged violators of environmental standards (persons or political subdivisions); the State (Department of the Environment, Attorney General); and local governments.","This bill is innovative in its approach to environmental governance by expanding legal standing for private citizens and associations. It empowers the public to initiate civil actions against environmental standard violators and intervene in state-led cases, thereby democratizing access to environmental justice and augmenting enforcement capabilities beyond traditional government agencies.",6,"The bill focuses on environmental protection and legal standing, without any direct provisions for addressing child poverty. While improved environmental quality can have indirect benefits on public health and community well-being, potentially easing burdens on low-income families, it does not establish programs, services, or financial support mechanisms explicitly designed to reduce child poverty.",1
2024 Regular Session,HB1103,Miriam Kelty Aging and Senior Social Connection Hub and Spoke Pilot Program,"Establishing the Miriam Kelty Aging and Senior Social Connection Hub and Spoke Pilot Program in the Maryland Department of Aging; establishing that the purpose and the goals of the Pilot Program are to support the ""village"" concept of local, volunteer-led organizations that aim to provide certain services to community members who choose to age in place and to expand those services to more residents in the geographic region; and requiring the Montgomery County Village Consortium to establish a certain plan and submit certain reports.","This bill establishes the Miriam Kelty Aging and Senior Social Connection Hub and Spoke Pilot Program within the Maryland Department of Aging. The program aims to learn, test, and develop best practices for administering 'Villages' (local, volunteer-led organizations supporting seniors aging in place) using a hub and spoke model. Its purpose is to centralize administrative tasks, coordinate resources, help develop new villages, and build social connections to combat loneliness among seniors. The Montgomery County Village Consortium is selected to implement the 3-year pilot program, receive an annual appropriation, and submit reports on its progress and best practices.",True,2025.0,2028.0,240000.0,Maryland Department of Aging,"Seniors aging in place, local volunteer-led organizations (Villages) that support seniors, and the Montgomery County Village Consortium.","The program utilizes a 'hub and spoke' model to centralize administration and support for existing and emerging volunteer-led organizations (Villages) that assist seniors aging in place. This approach aims to improve efficiency, coordinate resources, and expand services by leveraging a central hub, which is an innovative way to scale and professionalize community-based, volunteer-driven senior support networks.",6,"The program focuses entirely on supporting seniors aging in place and fostering social connections among them. There is no direct mechanism or stated goal within the bill that would impact child poverty. Any potential impact would be highly indirect, such as alleviating financial or caregiving burdens on younger family members who might otherwise support these seniors, but this is not a direct effect on child poverty.",1
2024 Regular Session,HB1105,Advanced Practice Registered Nurses - Certification Requirement and Exceptions,"Requiring an individual, subject to certain exceptions, to be certified as an advanced practice registered nurse before practicing advanced practice registered nursing in the State.","This bill requires individuals to be certified as Advanced Practice Registered Nurses (APRNs) before practicing in Maryland. It amends the Health Occupations Article to include APRNs in the existing regulatory framework for registered and licensed practical nurses, outlining specific exceptions to this certification requirement for groups such as students in accredited graduate-level APRN programs, federal employees, and individuals authorized by the Board under specific circumstances.",False,2024.0,,,Maryland Board of Nursing,"Advanced Practice Registered Nurses (APRNs) in Maryland, students pursuing APRN degrees, and the patients they serve.","This bill is a regulatory update that mandates certification for Advanced Practice Registered Nurses. It does not introduce new technologies or novel governmental approaches, but rather formalizes existing practice into law by updating licensure requirements for a specific medical profession. Therefore, it is not innovative.",1,"The bill's direct impact on child poverty is very low. It focuses on the certification requirements for Advanced Practice Registered Nurses, which is a regulatory change in the healthcare sector. While qualified healthcare professionals contribute to community well-being, this bill does not include provisions for direct financial aid, specific programs targeting children in poverty, or economic support for families.",1
2024 Regular Session,HB1110,Maryland Intrastate Emergency Management Assistance Compact - City of Frederick,Authorizing the City of Frederick to participate in the Maryland Intrastate Emergency Management Assistance Compact.,This bill authorizes the City of Frederick to become a participating jurisdiction in the Maryland Intrastate Emergency Management Assistance Compact. This allows the City of Frederick to request and provide mutual assistance for emergency management with other counties and cities already part of the compact.,False,2024.0,,,Maryland Department of Emergency Management; City of Frederick; other participating jurisdictions,"The City of Frederick, its residents, and all other jurisdictions participating in the Maryland Intrastate Emergency Management Assistance Compact.","This bill expands participation in an existing emergency management compact. It does not introduce new technologies or approaches to government, but rather broadens the scope of a well-established inter-jurisdictional mutual aid system.",1,"The bill enhances emergency preparedness and response capabilities for the City of Frederick by allowing it to participate in a mutual aid compact. While improved emergency response can indirectly benefit all residents, including families with children in poverty by ensuring safety and quicker recovery from disasters, it does not directly address the root causes of child poverty or provide specific programs for children in poverty.",1
2024 Regular Session,HB1115,County Boards of Education – Budgets – Notice (Transparency in Education Spending Act),"Requiring the State Board of Education to adopt a process for the uniform and timely reporting of certain county board of education budget information to a county governing body; requiring a county board to post certain budget information on the county board's public-facing website, in an easily identifiable location; requiring a certain audit to be sent to the county council or the county commissioners; etc.","The ""Transparency in Education Spending Act"" requires the State Board of Education to establish a uniform process for county boards of education to report budget information to their respective county governing bodies. It mandates that county boards post their budget submissions, approved budgets, audit results, and certain operational reports on their public-facing websites to increase transparency in education spending.",False,2024.0,,,State Board of Education; County Boards of Education,"County Boards of Education, county governing bodies (county commissioners, county councils, county executives), the State Board of Education, the State Superintendent, various legislative committees, and the general public interested in education spending.","The program enhances transparency in education spending by requiring a uniform reporting process for county board budgets and mandating that detailed budget information, approved budgets, and operational reports be publicly posted on county board websites. This approach leverages digital platforms for greater public access and accountability in educational finance.",6,"This bill focuses on increasing financial transparency and accountability in education budgets. It does not directly establish programs or allocate funds specifically aimed at addressing or alleviating child poverty. Any potential impact on child poverty would be indirect, through improved resource allocation within schools serving disadvantaged populations, but this is not a primary or direct mechanism of the bill.",2
2024 Regular Session,HB1116,Business Regulation - Restaurants and Traders - Licensing Requirements,Altering an exception for licensed restaurants to the requirement that a person who does business as a trader or an exhibitor have a trader's license to apply only to restaurants that generate 10% or less of their annual sales from nonfood items.,"This bill alters the licensing requirements for restaurants in Maryland. Previously, licensed restaurants were generally exempt from needing a trader's license. This bill changes that exemption so it *only* applies to restaurants that generate 10% or less of their annual sales from nonfood items. Restaurants exceeding this threshold will now require a trader's license.",False,2024.0,,,Maryland Department of Labor (or relevant state licensing authority),"Restaurants operating in Maryland, especially those currently licensed under Subtitle 16 of the Business Regulation Article that derive more than 10% of their annual sales from nonfood items.","This bill makes an administrative change to existing business licensing requirements, clarifying and narrowing an exemption for restaurants regarding trader's licenses. It does not involve new technologies or novel approaches to government services.",1,"This bill focuses solely on business licensing regulations for restaurants. It has no direct provisions, services, or interventions aimed at addressing or impacting child poverty.",1
2024 Regular Session,HB1117,Landlord and Tenant - Failure to Repair Serious and Dangerous Defects - Tenant Remedies (Tenant Safety Act of 2024),"Establishing that a landlord that offers a residential dwelling unit for rent is deemed to warrant the dwelling fit for human habitation; authorizing multiple tenants to join as plaintiffs in a civil action against a landlord and authorizing a court to issue an order for separate trials or other orders necessary to prevent delay or avoid prejudice; providing that a court may order certain relief in civil actions relating to the breach of warranty of habitability, including actual damages, abatement of rent, and lease termination; etc.","This bill, known as the Tenant Safety Act of 2024, establishes that landlords warrant dwelling units are fit for human habitation. It enhances tenant remedies for serious and dangerous defects by allowing multiple tenants to join lawsuits, creating rebuttable presumptions for rent abatement and limiting rent escrow payments to 50% of rent due *after* a court order, and authorizing the award of attorney's fees and litigation expenses to prevailing tenants. It also outlines landlord defenses and allows courts to order actual damages, rent abatement, lease termination, return of security deposits, and relocation expenses for tenants. Additionally, it specifies conditions under which a landlord may recover attorney's fees if a tenant's complaint is found to be in bad faith.",False,2024.0,,,Maryland Court System,"Residential tenants throughout Maryland, especially those living in dwellings with serious and dangerous defects, and landlords of residential dwelling units in Maryland.","The bill primarily strengthens existing legal protections for tenants and clarifies legal processes. While enhancing access to justice is valuable, it does not employ new technologies or fundamentally new government approaches beyond refining existing legal frameworks. The introduction of specific rebuttable presumptions and explicit allowance for multi-tenant actions streamlines legal processes but is not highly innovative in a technological or novel governmental design sense.",3,"The bill could have an indirect positive impact on child poverty by improving housing conditions for low-income families and potentially reducing housing-related financial burdens. By allowing for rent abatement, termination of leases, and recovery of relocation expenses and attorney's fees, it can help families avoid living in unsafe conditions and potentially recover funds or reduce housing costs, thereby mitigating financial strain. However, it does not directly provide income support or specific services targeting child poverty.",5
2024 Regular Session,HB1118,Harford County – Alcoholic Beverages – Performing Arts Theater License,"Altering eligibility for a performing arts theater license in Harford County by altering the definition of ""performing arts theater"" and authorizing the Board of License Commissioners for Harford County to issue the license to a certain for-profit theater, rather than a nonprofit theater; authorizing the holder of the license to sell liquor for on-premises consumption in addition to beer and wine; and altering the license fee from $500 to $1,500.","This bill alters the eligibility for a performing arts theater alcoholic beverage license in Harford County, allowing for-profit theaters to obtain the license instead of only nonprofit theaters. It expands the types of alcoholic beverages that can be sold to include liquor, in addition to beer and wine, for on-premises consumption. The bill also increases the annual license fee from $500 to $1,500 and refines the definition of 'performing arts theater'.",False,2024.0,,,Board of License Commissioners for Harford County,"For-profit performing arts theaters in Harford County, patrons of these theaters who consume alcoholic beverages, and authorized and licensed alcoholic beverage wholesalers.","This bill updates existing regulations for an alcoholic beverage license, expanding eligibility and sale options. It does not introduce new technologies or novel government approaches to public service delivery.",1,This bill is focused on alcoholic beverage licensing for performing arts theaters and has no direct provisions or mechanisms that would impact child poverty.,1
2024 Regular Session,HB1122,Maryland Health Care Commission – Nursing Homes – Acquisitions,"Requiring a person, at least 60 days before the closing date of the acquisition of a nursing home, to submit a request for acquisition to the Maryland Health Care Commission and provide certain notice to residents, resident representatives, and employees of the nursing home; establishing requirements regarding the approval or denial of a request for acquisition of a nursing home; providing for judicial review of a final decision of the Commission regarding a request for acquisition of a nursing home; etc.","This bill requires anyone planning to acquire a nursing home in Maryland to submit a request for acquisition to the Maryland Health Care Commission (MHCC) and notify residents, resident representatives, and staff at least 60 days before the closing date. The MHCC will review the request, considering its consistency with the State Health Plan, its potential for more efficient and effective health care services, and the public interest. The public interest evaluation includes soliciting comments from residents, their families, and staff, and consulting with the Attorney General. The MHCC will also evaluate the past quality performance of nursing homes owned or operated by the acquirer. Additionally, the bill mandates that acquired nursing homes reduce the number of resident rooms with more than two beds, or obtain a waiver. Persons acquiring nursing homes must submit annual reports to the Commission for three years post-acquisition. The bill also establishes judicial review for the MHCC's final decisions.",False,2024.0,,,Maryland Health Care Commission,"Nursing home owners, operators, and potential acquirers; nursing home residents, their family members and representatives; and nursing home staff employees.","The bill enhances regulatory oversight by requiring pre-acquisition review, public input from residents and staff, and consideration of the acquiring entity's past quality performance. It also introduces a mandate for reducing multi-bed rooms in nursing homes. While these measures strengthen existing regulatory processes and improve resident welfare, they do not introduce fundamentally new technologies or government approaches.",3,"This bill focuses on the regulation of nursing home acquisitions and the quality of care provided to residents, who are primarily elderly or adult. There is no direct provision or intent within the bill to address child poverty. Any potential impact would be extremely indirect, such as if improved nursing home stability indirectly affects the employment of parents working in the facility, which is outside the bill's direct scope.",1
2024 Regular Session,HB1125,Certified Nursing Assistants - Licensing Requirements and Administrative Updates,"Exempting an individual who practices as a certain nursing assistant for less than 4 months under federal regulations from the State's certification requirement; altering the designation of, and licensure requirements for, certified nursing assistants and geriatric nursing assistants; requiring an applicant for certification as a certified nursing assistant to complete a nursing assistant competency evaluation; etc.","This bill updates the licensing requirements and administrative processes for certified nursing assistants (CNAs) in Maryland. It replaces the 'geriatric nursing assistant' designation with new categories: 'Certified Nursing Assistant–I' (authorized to practice in any setting) and 'Certified Nursing Assistant–II' (restricted from nursing facilities unless approved as CNA–I). The bill outlines new requirements for certification, including a nursing assistant competency evaluation, and allows certain acute care nursing assistant training programs to request waivers for federal instructor experience requirements. It also exempts individuals practicing as CNA-Is for less than four months under federal regulations from state certification and mandates the State Board of Nursing to update regulations and notify certified individuals.",False,2025.0,,,State Board of Nursing,"Certified nursing assistants, geriatric nursing assistants, aspiring nursing assistants, nursing homes, individuals receiving care in nursing facilities, dialysis technicians, medication technicians, and nursing assistant training programs.","The bill primarily modernizes administrative and licensing categories for nursing assistants. It mentions standards for the online provision of didactic instruction, which represents a minor update in educational delivery methods, but does not introduce significant new technologies or approaches to government services.",2,"The bill's potential for direct impact on child poverty is very low. It focuses on the professional licensing of healthcare support staff. While improved regulation and a streamlined certification process could indirectly contribute to a more stable workforce and better healthcare services, it does not provide direct financial assistance, housing support, or specific programs aimed at alleviating child poverty.",1
2024 Regular Session,HB1127,Sexual Assault Forensic Examinations Conducted Through Telehealth - Reimbursement and Study,"Authorizing the reimbursement of a sexual assault forensic exam conducted through peer-to-peer telehealth under certain circumstances; requiring the Maryland Sexual Assault Evidence Kit Policy and Funding Committee to conduct a study on the feasibility of a telehealth program that includes a pilot program for conducting sexual assault forensic examinations through telehealth; and requiring the Committee to report its findings and recommendations to the General Assembly on or before December 1, 2024.","This bill authorizes the reimbursement of sexual assault forensic examinations conducted through peer-to-peer telehealth. It also requires the Maryland Sexual Assault Evidence Kit Policy and Funding Committee to conduct a study on the feasibility of establishing a telehealth program, including a pilot program (TeleSAFE Pilot Program), for conducting these examinations. The committee must report its findings and recommendations by December 1, 2024.",True,2024.0,2025.0,,Maryland Sexual Assault Evidence Kit Policy and Funding Committee,"Victims of alleged rape, sexual offense, or child sexual abuse; forensic nurse examiners; qualified health care providers; hospitals; and the Criminal Injuries Compensation Board.","The bill introduces and promotes the use of ""peer-to-peer telehealth"" for sexual assault forensic examinations. This is an innovative application of telehealth technology, aiming to enhance access to specialized forensic expertise and services, potentially in remote or underserved areas, by allowing a forensic nurse examiner to assist in an examination from a different location.",8,"The bill focuses on improving access to and reimbursement for sexual assault forensic examinations, including for child victims of sexual abuse. While sexual assault can have profound and long-lasting impacts that may indirectly affect a child's well-being and a family's economic stability, the bill does not provide direct interventions for alleviating child poverty, such as financial aid, educational support, or housing assistance.",1
2024 Regular Session,HB1128,Labor and Employment – Workforce Development – Talent Innovation Program and Fund,"Establishing the Talent Innovation Program in the Maryland Department of Labor to increase access to high-quality job training by using innovative and sustainable talent financing mechanisms to help meet skill needs in the State's prominent and emerging industry sectors; and requiring the Department, beginning on January 1, 2025, and each January 1 thereafter, to report to the Governor, the President of the Senate and Speaker of the House on Program activities and use of the Talent Innovation Fund.","This bill establishes the Talent Innovation Program and Fund within the Maryland Department of Labor. The program aims to increase access to high-quality job training using innovative and sustainable talent financing mechanisms like ""pay-it-forward"" and pay-for-performance models. It targets skill needs in prominent and emerging industry sectors such as cybersecurity, health care, biotechnology, manufacturing, and artificial intelligence, and includes an initial pilot focusing on cybersecurity training through regional cyber ranges.",True,2024.0,,,"Maryland Department of Labor, specifically the Division of Workforce Development and Adult Learning, the Governor's Workforce Development Board, and the Secretary of the Department.","Maryland residents seeking high-quality job training; employers, institutions of higher education, tax-exempt organizations, public agencies, local workforce development boards, and registered apprenticeship sponsors in sectors such as cybersecurity, health care, biotechnology, manufacturing, and artificial intelligence.","The program is explicitly designed to use ""innovative and sustainable talent financing mechanisms"" including a ""pay-it-forward"" revolving-door funding model and pay-for-performance programs. It also allows for conducting pilots and research to develop new financing approaches, with an initial pilot focused on expanding regional cyber ranges for cybersecurity talent development, indicating a modern and forward-thinking approach to workforce development.",8,"The program's focus on increasing access to high-quality job training for adults has the potential to indirectly impact child poverty by improving adult employment opportunities and wages. This can lead to greater economic stability for families with children. However, it does not provide direct financial assistance or services specifically targeted at children or families experiencing poverty.",4
2024 Regular Session,HB1134,Hospitals and Related Institutions – Residential Treatment Centers – Accreditation,"Altering the definition of ""accredited residential treatment center"" for certain provisions of law governing hospitals and related institutions to include residential treatment centers accredited by the Commission on Accreditation of Rehabilitation Facilities or the Council on Accreditation.","This bill expands the definition of an ""accredited residential treatment center"" in Maryland law to include centers accredited by the Commission on Accreditation of Rehabilitation Facilities (CARF) or the Council on Accreditation (COA), in addition to the previously recognized Joint Commission on Accreditation of Healthcare Organizations. This change affects how these centers are regulated and inspected by the Department of Health.",False,2024.0,,,The Department (referring to the Maryland Department of Health),"Residential treatment centers, patients receiving care in these centers, and accreditation organizations.","The bill is not innovative. It is an administrative update that expands the list of recognized accreditation bodies for residential treatment centers, standardizing regulatory oversight by acknowledging more widely used accreditation standards. It does not introduce new technologies or novel government approaches.",1,"The bill's potential to have a direct impact on child poverty is extremely low. It focuses on administrative changes to the definition of ""accredited residential treatment center."" While these centers may serve children, and quality care is important, the bill does not provide direct financial aid, services, or programs aimed at alleviating child poverty.",1
2024 Regular Session,HB1139,Growing Family Child Care Opportunities Pilot Program – Permanent Establishment,Establishing the Growing Family Child Care Opportunities Pilot Program as a permanent program; and extending the appropriation that the Governor is required to make in the annual budget bill to the Program to fiscal year 2026.,"This bill permanently establishes the Growing Family Child Care Opportunities Program, which provides annual grants to local jurisdictions and child care licensing regions in Maryland. The program aims to increase the supply and ensure the sustainability of family child care providers, particularly in areas with high poverty, high unemployment, or a shortage of available child care. Grants are used to recruit new providers through multilingual outreach, offer technical assistance, provide financial incentives, and give start-up assistance for materials, curriculum, and renovations. The program also helps providers achieve quality benchmarks and business sustainability.",True,2026.0,,450000.0,Maryland State Department of Education in partnership with the Maryland Child Care Resource Network,"Family child care providers (current and prospective), children under 13 (or developmentally disabled individuals under 21), parents, local jurisdictions, and child care resource centers, with a specific focus on areas experiencing above-average rates of poverty and unemployment or a lack of available child care providers.","The program primarily utilizes traditional grant funding and technical assistance models to address child care shortages. It focuses on outreach, support, and financial incentives for providers but does not incorporate new technologies or significantly innovative government approaches.",2,"The program has a high potential for direct impact on child poverty by explicitly targeting areas with above-average rates of poverty and unemployment. By increasing the availability and sustainability of family child care, it helps remove a significant barrier to employment for parents, allowing them to work or pursue education, thereby directly contributing to household income stability and poverty reduction. Access to quality child care also supports early childhood development.",8
2024 Regular Session,HB1143,Emergency Medical Services - Maryland Emergency Department Wait Time Reduction Commission - Establishment,"Establishing the Maryland Emergency Department Wait Time Reduction Commission to address factors throughout the health care system that contribute to increased emergency department wait times; authorizing the Commission to request data from certain entities; and requiring the Commission, beginning November 1, 2025, to report annually to the Governor and General Assembly on its activities and findings including updates on the development, impact and, implementation of the recommended programs on emergency department wait times.","This bill establishes the Maryland Emergency Department Wait Time Reduction Commission to address factors throughout the health care system that contribute to increased emergency department wait times. The Commission will develop strategies and initiatives, including those focused on ensuring patients are seen in appropriate settings, improving hospital efficiency and inpatient throughput, and enhancing post-discharge resources. It will identify and recommend improvements for data collection, facilitate the sharing of best practices, and submit annual reports on its activities, findings, and recommendations.",True,2024.0,2027.0,,"Maryland Emergency Department Wait Time Reduction Commission, co-chaired by the Secretary of Health and the Executive Director of the Health Services Cost Review Commission","Patients, hospitals, emergency department staff, emergency medical professionals, local emergency medical services, managed care plans, advanced primary care practices, the Maryland Hospital Association, patient advocacy organizations, behavioral health providers, and various State and local health agencies.","The program employs a collaborative, data-driven approach to tackle a complex systemic issue (emergency department wait times) by bringing together various healthcare stakeholders and state agencies. While not introducing new technology, its multi-faceted strategy of data collection, recommendation development, and best practice sharing across the health system represents a structured and coordinated governance innovation.",6,"The bill aims to improve the efficiency and access to emergency medical services for all Maryland residents. While improved healthcare access and efficiency can indirectly benefit all populations, including children in poverty, the bill does not contain specific provisions or direct interventions targeted at reducing child poverty.",2
