YearAndSession,BillNumber,Title,Synopsis,bill_summary,programmatic,program_start_year,program_end_year,funding,responsible_party,stakeholders,innovative_summary,innovative_score,child_poverty_direct_summary,child_poverty_direct_score
2023 Regular Session,HB0770,Blueprint for Maryland's Future - Various Policies and Prekindergarten Enrollment and Funding - Alterations,"Delaying the school year by which a public school is required to collect a certain alternative income eligibility form until after the State Department of Education has adopted the form; altering the duties of an assistant principal on the career ladder; delaying the date on which county boards of education must select certain experts to write curriculum; altering the definition of a ""Tier I child"" who may be enrolled in a full-day prekindergarten program beginning in a certain school year to include children who are homeless; etc.","This bill makes several adjustments to the Blueprint for Maryland's Future, particularly impacting publicly funded full-day prekindergarten programs, the career ladder for educators, and the Maryland Consortium on Coordinated Community Supports. Key provisions include delaying the requirement for schools to collect alternative income eligibility forms until the State Department of Education adopts them, altering the duties of assistant principals on the career ladder, and delaying the date for county boards to select curriculum experts. It also modifies the definition of a ""Tier I child"" for prekindergarten enrollment to include homeless youths and, for the 2023-2024 school year, authorizes children with disabilities or from homes where English is not the primary language to enroll in full-day prekindergarten and be counted as Tier I children for funding purposes. Finally, the bill expands the membership of the Maryland Consortium on Coordinated Community Supports to include a school counselor.",False,2023.0,,,"Maryland State Department of Education, Accountability and Implementation Board, and County Boards of Education","3- and 4-year-old children (especially homeless youths, children with disabilities, and those from homes where English is not the primary language), their families, public and private prekindergarten providers, assistant principals, teachers, school counselors, county boards of education, and members of the Maryland Consortium on Coordinated Community Supports.","The bill primarily adjusts existing policies, definitions, and timelines within Maryland's education system as part of the ""Blueprint for Maryland's Future."" It does not introduce new technologies, novel governmental approaches, or groundbreaking services. The changes are administrative and definitional in nature, such as updating prekindergarten eligibility criteria or modifying career ladder duties, rather than innovative program design or delivery.",1,"This bill has a direct and significant potential impact on child poverty by expanding and clarifying access to publicly funded full-day prekindergarten programs for vulnerable populations. It explicitly includes homeless youths in the definition of a ""Tier I child,"" ensuring their access. For the 2023-2024 school year, it also counts children with disabilities and those from non-English speaking homes as Tier I children for funding purposes, which ensures their access and support, particularly relevant as these groups often face higher rates of poverty. By prioritizing enrollment and securing funding for these groups, the bill directly supports early childhood education for low-income families, a known factor in long-term poverty reduction.",8
2023 Regular Session,HB0774,"Assisted Living Programs - Unlicensed Programs - Resident Abuse, Exploitation, and Neglect (The Senator Delores Kelley Residents of Unlicensed Programs Protection Act)","Requiring the Maryland Department of Health or the Office of Health Care Quality to investigate whether residents in an assisted living program have been subject to neglect, exploitation, or abuse, if the assisted living program is operating without a license; subjecting certain assisted living programs operating without a license to immediate prosecution under a certain provision of law under certain circumstances; etc.","This bill, known as The Senator Delores Kelley Residents of Unlicensed Programs Protection Act, strengthens the enforcement and investigation of unlicensed assisted living programs in Maryland. It requires the Maryland Department of Health, or the Office of Health Care Quality, to investigate credible allegations of resident neglect, exploitation, or abuse in unlicensed facilities. It subjects operators of unlicensed programs to immediate prosecution if there's a credible allegation of abuse/neglect/exploitation or if they fail to cooperate with an investigation. The bill also alters factors considered for criminal penalties for operating without a license and authorizes various State entities and local health officers to petition for injunctive relief against unlicensed operations.",False,2023.0,,,Maryland Department of Health; Office of Health Care Quality; Attorney General; State's Attorney; local health officers,"Residents of assisted living programs, particularly those in unlicensed facilities; operators of assisted living programs; and their families.","This bill primarily strengthens existing legal and investigative frameworks for assisted living programs, focusing on increasing penalties and improving enforcement against unlicensed operations and resident mistreatment. It does not introduce new technologies or groundbreaking approaches to governance but rather bolsters existing regulatory mechanisms.",2,"The bill focuses on the regulation and safety of assisted living programs, which serve an adult and elderly population. It does not contain provisions directly addressing child poverty or providing resources to families with children experiencing poverty.",1
2023 Regular Session,HB0775,Public Safety - Emergency Management - Consumer Protections Against Price Gouging,"Prohibiting a person from selling an essential good or service for more than a certain increase in price during and for a certain time after a certain state of emergency; and requiring the Secretary of State to establish an electronic notification system by which a person may register to receive information on whether a state of emergency has been declared and an executive order issued, that the provisions of the Act are in effect, and which categories of essential goods and services are covered by the executive order.","This bill prohibits price gouging on essential goods and services during and for 90 days after a state of emergency in Maryland. Sellers are generally forbidden from increasing prices by 15% or more above pre-emergency levels, unless directly attributable to increased costs. The bill also requires the Secretary of State to establish an electronic notification system to inform the public when a state of emergency is declared, when price gouging provisions are in effect, and which goods and services are covered. Violations are deemed unfair trade practices, subject to enforcement by the Office of the Attorney General.",False,2023.0,,,Secretary of State; Office of the Attorney General,"Maryland residents (consumers), businesses selling essential goods and services","The bill establishes an electronic notification system through the Secretary of State to alert the public about states of emergency and consumer protection measures, using modern communication methods to disseminate critical information. While the core anti-price gouging law is not new, this notification system represents an administrative innovation for improved public awareness during crises.",5,"The program helps prevent families, particularly those with low incomes, from being exploited by excessive price increases on essential goods and services during emergencies. This protection ensures that vital necessities remain more accessible and affordable, indirectly safeguarding vulnerable children from deeper poverty or deprivation during crises by preserving family resources.",7
2023 Regular Session,HB0777,Cigarettes - Wholesalers - Disclosure of Information,Requiring each licensed cigarette wholesaler to submit complete and accurate information in the form and manner the Comptroller requires to facilitate compliance with certain provisions of law relating to cigarettes.,"This bill requires licensed cigarette wholesalers to submit complete and accurate information to the Comptroller more frequently to ensure compliance with state laws related to cigarettes. It also authorizes the Attorney General, acting on behalf of the Comptroller or the Executive Director, to impose a civil penalty of up to $1,000 for each instance of incomplete or inaccurate information submitted by a wholesaler.",False,2023.0,,,"Comptroller of Maryland, Attorney General of Maryland, Executive Director (Alcohol and Tobacco Commission)",Licensed cigarette wholesalers in Maryland,"This bill is not innovative. It primarily amends existing laws to enhance reporting requirements and enforcement mechanisms for licensed cigarette wholesalers, focusing on regulatory compliance rather than new technologies or novel governmental approaches.",1,"This bill has no direct impact on child poverty. It concerns regulatory compliance and penalties for cigarette wholesalers, which does not directly provide services, financial aid, or opportunities that would alleviate child poverty.",1
2023 Regular Session,HB0778,"Montgomery County - Bicounty Agencies - Commissioner Discipline, Disclosures, Training, and Ethics MC/PG 105-23",Authorizing a bicounty commissioner and an applicant for the Maryland-National Capital Park and Planning Commission to submit certain financial statements to the Montgomery County Council electronically; authorizing the Council to discipline a Montgomery County commissioner under certain circumstances; prohibiting a Montgomery County commissioner from engaging in certain political activities while serving on the Commission; prohibiting the chair of the Montgomery County Planning Board from engaging in certain employment; etc.,"This bill modifies the requirements for commissioners appointed from Montgomery County to bicounty agencies, primarily the Maryland–National Capital Park and Planning Commission. It authorizes electronic submission of financial statements for commissioners and applicants, establishes procedures for the Montgomery County Council or County Executive to discipline commissioners, prohibits commissioners from engaging in certain political activities and restricts former commissioners' employment for one year, and mandates specific training for commissioners. Additionally, it prohibits the chair of the Montgomery County Planning Board from engaging in other full-time employment.",False,2023.0,,,Montgomery County Council; Montgomery County Executive; Maryland–National Capital Park and Planning Commission; Ethics Commission; Maryland Department of Planning,"Commissioners and applicants for bicounty commissions, specifically the Maryland–National Capital Park and Planning Commission, from Montgomery County; the public of Montgomery County.","The bill incorporates modern administrative practices by authorizing electronic submission of financial disclosure statements. It also mandates training in areas like diversity, equity, and inclusion, and implicit bias, reflecting contemporary approaches to public service ethics and governance. While these are positive updates, they are not fundamentally new technologies or groundbreaking government services.",4,"This bill focuses on the administrative, ethical, and disciplinary procedures for commissioners of a planning body. It does not directly introduce programs, funding, or services aimed at alleviating child poverty. Any impact on child poverty would be extremely indirect, potentially through improved governance leading to better community planning, which is a very distant and uncertain link.",1
2023 Regular Session,HB0779,Tax Sales – Revisions,"Authorizing the governing body of a county or municipal corporation to file a motion with a court to request that a certain certificate of sale be assigned to the governing body of the county or municipal corporation in a certain foreclosure action under certain circumstances; providing that, on a grant of the motion by the court, the holder of the certificate of sale forfeits certain rights and the amount paid to acquire the certificate of sale; etc.","This bill revises Maryland's tax sale laws, granting county and municipal governing bodies greater authority to intervene in foreclosure actions for properties. It allows them to request the assignment of a certificate of sale if the original holder fails to prosecute the foreclosure diligently within 18 months, leading to forfeiture of the original holder's rights and payments. The bill also permits local governments to pay the remaining purchase price and take title to properties if a certificate holder does not complete the purchase within 105 days. Furthermore, it authorizes counties and municipalities to withhold properties from tax sale if they plan to demolish a vacant and blighted building on the property, receiving a certificate of sale for such properties. Provisions related to court actions apply retroactively.",False,2023.0,,,Governing body of a county or municipal corporation; Collector of Taxes; Courts,"Holders of certificates of sale, property owners with delinquent taxes, counties and municipal corporations, and communities affected by vacant and blighted properties.","The bill introduces an innovative legal and procedural framework that empowers local governments to more effectively address property blight and inefficiencies in tax sales. By allowing counties and municipal corporations to proactively acquire certificates of sale for properties where foreclosure actions are stalled or not completed, it streamlines the process for local governments to gain control of problematic properties. This facilitates quicker demolition of unsafe structures or redevelopment, contributing to neighborhood revitalization.",6,"The bill's potential for direct impact on child poverty is low. Its primary focus is on property acquisition and blight removal by local governments, aiming to improve community conditions. While addressing blighted properties and facilitating redevelopment could indirectly enhance neighborhood safety, increase property values, and improve living environments, these are not direct mechanisms for poverty reduction such as providing income support, housing subsidies, or direct services to children and families. The benefits are largely environmental and economic at a community level, with a very indirect link to reducing child poverty.",2
2023 Regular Session,HB0781,Maryland Technology Development Corporation - Equitech Growth Fund and Commission,"Establishing the Equitech Growth Fund in the Maryland Technology Development Corporation to support the economic competitiveness and inclusive growth of emerging and advanced industries in the State through the creation of supporting infrastructure assets, resources, and a diverse workforce that builds the strengths of the State's economy; establishing the Equitech Growth Commission to create a strategic plan; requiring the Governor in each of fiscal years 2025 through 2033 to include $5,000,000 in the annual budget bill; etc.","This bill establishes the Equitech Growth Fund within the Maryland Technology Development Corporation to support the State's innovation economy, focusing on inclusive growth, workforce development, and infrastructure. The Fund will provide grants, investments, loans, or other financial assistance to public, nonprofit, and private entities. It also creates the Equitech Growth Commission to develop a long-term strategic plan and 10-year goals to grow the State's innovation economy, attract and retain skilled workforce and businesses, and specifically increase participation and wealth in minority communities.",True,2023.0,2033.0,275000000.0,Maryland Technology Development Corporation,"Public, nonprofit, and private entities in Maryland, including institutions of higher education and public-private partnerships; businesses and industries in emerging and advanced sectors; the State's workforce, especially those in diverse and minority communities; and communities seeking to participate in the innovation economy.","The program is innovative due to its explicit focus on ""Equitech Growth,"" which integrates diversity, equity, and inclusion (DEI) as core principles for economic development. It aims to actively increase participation of communities, create pathways for high-paying jobs, and expand wealth in minority communities within the innovation economy, leveraging public-private collaboration and a dedicated commission for strategic planning. This targeted approach to equitable economic growth sets it apart.",8,"While not directly addressing child poverty through cash transfers or direct services to children, the program's focus on workforce development, creating high-paying jobs, and increasing wealth in minority communities has a strong potential for indirect impact. By improving economic opportunities and household incomes for adults, it can significantly reduce financial instability and lift families, including children, out of poverty.",7
2023 Regular Session,HB0783,Washington Suburban Sanitary Commission – Minority Business Enterprise Utilization Program – Revisions and Extension MC/PG 101–23,"Revising the minority business enterprise utilization program within the Washington Suburban Sanitary Commission, including altering the definition of ""minority business enterprise"", altering the duties of the Office of Supplier Diversity and Inclusion, and merging the program for design/build and construction contracts with the program for the procurement of goods and services; extending until July 1, 2028, provisions relating to procurement from minority business enterprises by the Commission; etc.","This bill revises and extends the Minority Business Enterprise (MBE) Utilization Program within the Washington Suburban Sanitary Commission (WSSC). Key changes include adopting the State's definition of ""minority business enterprise,"" altering the duties of the WSSC's Office of Supplier Diversity and Inclusion to focus on remedying discrimination, merging the program for design/build and construction contracts with the program for the procurement of goods and services, revising requirements for prime contractors regarding MBE participation, and establishing new certification requirements for businesses to participate in contract-specific MBE goals and preferences. The program, which aims to address persistent discrimination against minority- and women-owned businesses, is extended until July 1, 2028.",False,2023.0,2028.0,,"Washington Suburban Sanitary Commission, specifically its Office of Supplier Diversity and Inclusion","Minority business enterprises (MBEs), women-owned businesses, prime contractors, and all businesses and individuals seeking to engage in procurement with the Washington Suburban Sanitary Commission.","The bill updates and refines an existing minority business enterprise program based on disparity studies, aiming for more effective remedies against discrimination. While it emphasizes data-driven approaches and race-neutral efforts, it does not introduce new technologies or fundamentally new approaches to government beyond standard program adjustments and extensions.",3,"The bill's potential impact on child poverty is indirect. By addressing discrimination and promoting the growth and participation of minority- and women-owned businesses, it could foster economic development, create jobs, and increase business owner earnings. These economic improvements could, in turn, lead to higher household incomes, potentially reducing child poverty. However, the bill does not directly target families in poverty or provide specific services or financial support to children.",3
2023 Regular Session,HB0784,"Prince George's County - Alcoholic Beverages - Class B and Class C Beer, Wine, and Liquor Licenses, Inspections, Penalties, and Workgroup PG 302-23","Authorizing the holder of a Class B beer, wine, and liquor license, a Class C (fraternal/sororal/service organization) beer, wine, and liquor license, or a Class C (veterans' organization or club) beer, wine and liquor license in Prince George's County to serve beer, wine, and liquor by the glass or by the bottle for on-premises consumption; establishing the Workgroup to Study Best Practices for Safe Event Promotion and the Leveraging of Alcoholic Beverages Licenses in Prince George's County; requiring a certain report by December 1, 2024; etc.","This bill modifies alcoholic beverage licensing in Prince George's County by explicitly allowing holders of Class B and Class C licenses (fraternal/sororal/service organization, and veterans' organization or club) to sell beer, wine, and liquor by the glass or by the bottle for on-premises consumption. It revises provisions for inspections by the Board of License Commissioners, removing previous limits on the number of inspections and requiring inspectors to provide reports to license holders and the Board within 5 business days. The Board is also mandated to establish and publish a standard fine structure for violations and maintain a list of penalties. Additionally, the bill establishes a Workgroup to Study Best Practices for Safe Event Promotion and the Leveraging of Alcoholic Beverages Licenses in Prince George's County, which will report its findings and recommendations by December 1, 2024. The prior section related to entertainment permits (26-1103) is largely repealed.",True,2023.0,2025.0,,Board of License Commissioners for Prince George’s County,"Holders of Class B and Class C alcoholic beverages licenses, the public in Prince George's County, event promoters, and residents of Prince George's County.","The bill establishes a workgroup to study best practices and provide recommendations on event promotion and leveraging alcoholic beverage licenses, which is a standard method of governmental policy review and development. It does not introduce new technologies or particularly novel approaches to governance beyond this.",3,"This bill primarily addresses alcoholic beverage licensing, inspections, and event promotion within Prince George's County. It does not contain any provisions directly or indirectly aimed at reducing child poverty or providing support to children or families experiencing poverty.",1
2023 Regular Session,HB0785,Health Insurance - Step Therapy or Fail-First Protocol and Prior Authorization - Revisions,"Requiring certain insurers, nonprofit health service plans, and health maintenance organizations to establish a certain process for requesting an exception to a step therapy or fail-first protocol; prohibiting certain insurers, nonprofit health service plans, and health maintenance organizations from requiring more than a certain number of prior authorizations for a prescription for different dosages of the same prescription drug; etc.","This bill revises health insurance regulations concerning step therapy (fail-first protocols) and prior authorizations in Maryland. It requires insurers to establish a clear process for patients and prescribers to request exceptions to step therapy protocols and broadens exemptions from these protocols for prescription drugs used to treat stage four advanced metastatic cancer and mental disorders or conditions. The bill also prohibits insurers and pharmacy benefits managers from requiring more than one prior authorization for different dosage strengths of the same prescription drug (with an exception for certain opioids). Additionally, it mandates that private review agents make faster determinations on electronically submitted step therapy exception requests and prior authorization requests for pharmaceutical services.",False,2024.0,,,"Insurers, nonprofit health service plans, health maintenance organizations, pharmacy benefits managers, and private review agents (as regulated entities)","Insured individuals and enrollees (patients), particularly those with stage four advanced metastatic cancer or mental disorders, prescribers (doctors), insurers, nonprofit health service plans, health maintenance organizations, pharmacy benefits managers, and private review agents.","The bill introduces minor process innovations by requiring the establishment of clear electronic processes for step therapy exceptions and mandating specific, faster timelines for determinations on electronically submitted requests. While these changes aim to improve efficiency and patient access to care, they represent refinements to existing regulatory frameworks and insurer operations rather than employing fundamentally new technologies or entirely novel government approaches.",2,"This bill primarily improves access to necessary prescription drugs by streamlining administrative barriers such as step therapy and prior authorizations, including for mental health conditions. While improved health outcomes and reduced administrative burdens can indirectly benefit families by potentially lowering healthcare-related financial strain and supporting overall well-being, the bill does not directly address the economic factors contributing to child poverty, such as income support, housing, or food security. Its potential impact on child poverty is indirect through health access rather than direct economic intervention.",2
2023 Regular Session,HB0791,Law Enforcement Officers' Pension System - Membership - Emergency Medical Technicians,Authorizing membership in the Law Enforcement Officers' Pension System for certain emergency medical technicians under certain circumstances.,"This bill expands membership in the Law Enforcement Officers' Pension System to include certain paid emergency medical technicians (EMTs) employed by participating governmental units. It outlines the circumstances under which these EMTs can become members, including requirements for legislative body approval and petitioning, and specifies how their previous employment credit and existing pension plan assets would be handled upon joining the system.",False,2023.0,,,Board of Trustees of the Law Enforcement Officers' Pension System; legislative bodies of eligible governmental units,"Paid emergency medical technicians (EMTs) employed by Maryland governmental units, and the Law Enforcement Officers' Pension System.","This bill is an administrative adjustment to pension system eligibility criteria, not a new program or an innovative approach to government or technology.",1,"This bill does not directly address child poverty. It is a change to pension eligibility for emergency medical technicians, which could indirectly provide more financial security for families, but it is not a targeted intervention for child poverty.",1
2023 Regular Session,HB0792,Law Enforcement Officers’ Pension System – Frostburg City Police Department,Requiring membership in the Law Enforcement Officers' Pension System for local law enforcement officers of the Frostburg City Police Department under certain circumstances; providing that an individual is entitled to eligibility service and creditable service that was earned before the effective date of the Frostburg City Police Department's participation in the Law Enforcement Officers' Pension System; etc.,This bill mandates that certain local law enforcement officers of the Frostburg City Police Department become members of the Law Enforcement Officers’ Pension System if the department chooses to participate. It allows officers to receive credit for their prior service with the Frostburg City Police Department and outlines the transfer of assets and creditable service from the Employees’ Pension System to the Law Enforcement Officers’ Pension System upon the department's participation. It also clarifies that officers who transfer will no longer be members of the Employees' Pension System.,False,2023.0,,,State Retirement Agency (administering the Law Enforcement Officers’ Pension System) and Frostburg City Police Department,"Local law enforcement officers of the Frostburg City Police Department in permanent full-time positions, and the City of Frostburg as a participating governmental unit.","This bill is administrative in nature, focusing on the inclusion of a specific police department's officers into an existing state pension system. It does not introduce new technologies or novel approaches to government services.",1,"This bill relates to the pension benefits of law enforcement officers. While ensuring stable retirement benefits can indirectly contribute to household financial stability, it does not directly address child poverty through specific programs, aid, or interventions aimed at low-income families or children.",1
2023 Regular Session,HB0794,Baltimore Regional Transit Commission - Establishment,"Establishing the Baltimore Regional Transit Commission to review and comment on annual budget requests of the Maryland Transit Administration, updates to the Central Maryland Transportation Plan, and certain annual reports and to perform other oversight and advocacy duties related to Baltimore region transit services; and requiring the Commission, by December 1 each year, to report its findings and recommendations on the Baltimore region transit systems to the Administration, the Governor, and the General Assembly.","This bill establishes the Baltimore Regional Transit Commission, an oversight body tasked with reviewing and commenting on the Maryland Transit Administration's annual budget requests, updates to the Central Maryland Transportation Plan, and various performance reports. The Commission will also perform general oversight and advocacy duties for transit services within the Baltimore region, aiming to ensure that the MTA's plans and services address the needs of residents and businesses.",True,2024.0,,,Baltimore Regional Transit Commission (with staff support from Baltimore Metropolitan Council and operational funding from Maryland Transit Administration),"Transit riders, residents, businesses, and transit employees in the Baltimore metropolitan region (Baltimore City, Baltimore, Anne Arundel, and Howard Counties), as well as the Maryland Transit Administration.","The program establishes a new regional multi-jurisdictional commission to provide dedicated oversight and advocacy for public transit services, representing a new approach to regional governance and accountability for transit operations rather than technological innovation.",6,"The bill establishes an oversight commission for transit services. While improved public transit can indirectly benefit low-income families by enhancing access to employment, education, and essential services, the commission does not directly implement programs or provide resources specifically aimed at alleviating child poverty.",2
2023 Regular Session,HB0797,Maryland-National Capital Park and Planning Commission - Collective Bargaining Agreement Implementation - Dispute Arbitration MC/PG 103-23,Altering the requirement that economic provisions of a certain final collective bargaining agreement for employees of the Maryland-National Capital Park and Planning Commission be subject to funding by the Montgomery County Council and the Prince George's County Council to instead require that certain terms and conditions of the final agreement be subject to approval by the Montgomery County Council and the Prince George's County Council; etc.,"This bill modifies the collective bargaining process for employees of the Maryland–National Capital Park and Planning Commission (MNCPPC). It changes the requirement for funding economic provisions of a final agreement to requiring approval by the Montgomery and Prince George's County Councils for any terms with fiscal impact. It also establishes a new mediation–arbitration process that can be initiated by either party during the term of a collective bargaining agreement to resolve disputes, with the costs of the mediator–arbitrator shared equally by the Commission and the employee organization.",False,,,,"Maryland–National Capital Park and Planning Commission, Montgomery County Council, Prince George’s County Council, and a labor relations administrator for mediator appointment.","Employees of the Maryland–National Capital Park and Planning Commission, their exclusive representatives (unions), and indirectly the residents of Montgomery County and Prince George's County.","This bill primarily refines existing collective bargaining and dispute resolution procedures for a specific public entity. It introduces a structured mediation-arbitration process for resolving disputes during the term of an agreement, which is a procedural enhancement rather than a new technological or novel governmental approach.",2,"This bill impacts the collective bargaining process for MNCPPC employees, which could indirectly affect their wages and benefits. While improved compensation for these employees might reduce household poverty for some families, it is not a direct program specifically targeted at addressing child poverty.",3
2023 Regular Session,HB0800,Execution on a Judgment - Child Support Arrearages - Workers' Compensation,Specifying that 25% of the net recovery by the debtor on a claim for workers' compensation is subject to execution on a judgment for a child support arrearage.,"This bill amends Maryland law to specify that 25% of a debtor's net recovery from workers' compensation claims, including weekly benefits or settlement proceeds, is subject to execution on a judgment for child support arrearages. This expands the existing rule which previously applied primarily to personal injury claims, allowing more avenues for collecting owed child support.",False,2023.0,,,Maryland Judiciary (Courts) and Maryland Department of Human Services (for child support enforcement),"Children owed child support, parents/guardians receiving child support, and debtors who owe child support arrearages and receive workers' compensation benefits.",This bill is not innovative in terms of employing new technologies or novel government approaches. It expands the applicability of an existing legal mechanism for debt collection to a new source of income.,1,"This bill has a direct potential to impact child poverty by enabling the collection of owed child support from workers' compensation benefits. By providing an additional means to secure financial support for children from non-custodial parents, it can help stabilize family incomes and reduce financial hardship for households raising children, thereby directly addressing a factor contributing to child poverty.",8
2023 Regular Session,HB0802,Institutions of Higher Education – Sports Wagering Contracts – Prohibition,Prohibiting institutions of higher education from entering into a contract with a certain regulated gaming entity or a certain agent of a regulated gaming entity if the institution of higher education receives certain compensation for student participation in certain sports wagering; prohibiting institutions of higher education from entering into a contract with a sports marketing entity if the entity or the institution receives certain compensation for student participation in certain sports wagering; etc.,"This bill prohibits institutions of higher education in Maryland from entering into contracts with regulated gaming entities, agents of gaming entities, or sports marketing entities if the institution or the marketing entity receives compensation (such as commissions, bonuses, or other incentive payments) based on securing student participation in sports wagering or online sports wagering. Additionally, it stipulates that any permissible contracts formed by public institutions of higher education with these entities are subject to public inspection under the Maryland Public Information Act.",False,2023.0,,,Maryland Higher Education Commission (for oversight) and institutions of higher education (for compliance),"Maryland institutions of higher education (public, private nonprofit, and for-profit), regulated gaming entities, agents of regulated gaming entities, sports marketing entities, and students.",This bill enacts regulatory prohibitions and transparency measures concerning sports wagering contracts in higher education. It does not introduce new technologies or novel governmental approaches but rather applies traditional regulatory methods to address ethical concerns.,1,"The bill's primary goal is to prevent institutions of higher education from incentivizing student participation in sports wagering. While protecting students from potential financial harm could indirectly benefit individuals from all socioeconomic backgrounds, including those from low-income families, it does not directly address child poverty through specific economic support, services, or policy changes aimed at poverty reduction. The impact on child poverty is indirect and not a primary focus.",1
2023 Regular Session,HB0803,State Retirement and Pension System - Administrative Fees,Altering the method by which administrative fees for participants in the State Retirement and Pension System are calculated by and remitted to the State Retirement and Pension System; and requiring the Board of Trustees for the State Retirement and Pension System to provide certain notice to local participating employers.,"This bill alters the method by which administrative fees for participants in the State Retirement and Pension System are calculated and remitted to the System. It defines ""administrative fees"" as actual administrative and operational expenses from the second prior fiscal year. The bill requires the Board of Trustees to provide certain notice to local participating employers regarding these fees and changes the timing of payments and certifications. The State and local employers will pay their pro rata shares of these administrative fees, based on membership percentages, with the State covering library shares. The State's share will be included in the budget bill and paid to the accumulation funds, while local employers will receive certifications and pay their amounts quarterly.",False,2023.0,,,Board of Trustees for the State Retirement and Pension System; State Retirement Agency; Secretary of Budget and Management; Department of Legislative Services; State Comptroller,"The State of Maryland, local participating employers (including libraries), and participants in the State Retirement and Pension System.","This bill makes administrative adjustments to how retirement system fees are calculated and paid. It does not introduce new technologies or innovative government approaches, but rather refines existing financial and administrative processes.",1,"This bill focuses on the administrative funding mechanisms of the State Retirement and Pension System, impacting how the State and local employers pay for system operations. It does not directly provide services, financial assistance, or programs aimed at reducing child poverty.",1
2023 Regular Session,HB0804,State Retirement and Pension System - Amortization of Unfunded Liabilities and Surpluses,Altering the amortization periods to be used for certain unfunded liabilities or surpluses of the State Retirement and Pension System.,"This bill alters the amortization periods used for unfunded liabilities and surpluses of the State Retirement and Pension System. Specifically, it changes the amortization period for liabilities accrued as of June 30, 2023, to the time remaining until June 30, 2039. It also sets new amortization periods for new unfunded liabilities or surpluses that accrue from July 1 of the preceding fiscal year, including 15 years for experience gains and losses, 25 years for changes in actuarial assumptions and methods, 10 to 15 years for new legislation, and 5 years for early retirement incentives. The bill allows the Board of Trustees to adjust these periods for mitigating tail volatility and prohibits certifying contribution rates below the normal cost.",False,2023.0,2039.0,,Board of Trustees of the State Retirement and Pension System,"Current and retired State employees participating in the State Retirement and Pension System, and the State of Maryland (as employer and guarantor of the pension system).","This bill makes administrative adjustments to the financial management of the State Retirement and Pension System by modifying amortization periods. It does not introduce new technologies or novel approaches to government services; rather, it refines existing financial calculation methodologies to manage pension liabilities and surpluses.",1,"This bill focuses on the financial stability and actuarial soundness of the State Retirement and Pension System. While a healthy pension system provides economic security for retirees, which can indirectly benefit families, it does not directly target or provide services, funding, or policy changes specifically aimed at alleviating child poverty.",1
2023 Regular Session,HB0806,Vehicle Laws – Autonomous Vehicle Converters – Sale of Autonomous Vehicles,"Authorizing an autonomous vehicle converter to sell, transfer, lease, offer for sale, or resell a converted autonomous vehicle or a motor vehicle purchased with the intent to convert the motor vehicle into a converted autonomous vehicle; establishing that certain portions of the Act apply only to motor vehicles intended for commercial or industrial use; and prohibiting an autonomous vehicle converter from holding certain occupational vehicle licenses issued under the Maryland Vehicle Law.","This bill authorizes autonomous vehicle converters to sell, transfer, lease, or resell converted autonomous vehicles or motor vehicles intended for conversion, specifically for commercial or industrial use. It also clarifies that these converters are exempt from holding certain occupational vehicle licenses (such as manufacturer, distributor, factory branch, or dealer licenses) under the Maryland Vehicle Law.",False,2023.0,,,Maryland Motor Vehicle Administration,Autonomous vehicle converters; businesses that use or intend to use autonomous vehicles for commercial or industrial purposes.,"The bill addresses the emerging technology of autonomous vehicles by creating a specific regulatory framework for ""autonomous vehicle converters"" and their ability to sell converted vehicles, particularly for commercial and industrial use. This directly engages with new technological advancements in transportation.",8,"The bill focuses on regulating the sale of commercial and industrial autonomous vehicles. It does not establish any direct programs, services, or interventions aimed at addressing child poverty.",1
2023 Regular Session,HB0808,Reproductive Health Protection Act,"Prohibiting a judge from requiring a person to give certain testimony or a statement or to produce evidence for a case involving an alleged violation of the criminal law of another state relating to health care that is legally protected in the State; prohibiting a judge from issuing an ex parte order to intercept certain communication for the purpose of investigating or recovering evidence related to legally protected health care, subject to a certain exception; etc.","This bill, known as the Reproductive Health Protection Act, establishes legal protections in Maryland for ""legally protected health care,"" which includes reproductive health services, contraception, assisted reproduction, and abortion. It prohibits Maryland judges from compelling testimony or enforcing out-of-state subpoenas or judgments related to these services unless the underlying act would be a crime or a similar civil claim under Maryland law. It also restricts the Governor from extraditing individuals for acts related to legally protected health care that would not be crimes in Maryland. State agencies, employees, and private parties are prohibited from assisting in interstate investigations related to such care if the activity is lawful in Maryland. Furthermore, health occupations boards are barred from disciplining health care practitioners for providing or supporting such care if it's within Maryland's standard of care and laws. The bill addresses insurance coverage for abortion services, exempting certain high-deductible plans under specific conditions, and prohibits insurers from taking adverse actions against health care practitioners for providing or referring for legally protected health care.",False,2023.0,,,"Maryland State Judiciary, Governor of Maryland, Maryland State agencies, Maryland political subdivisions, Maryland Health Occupations Boards, Maryland Insurance Administration (Commissioner), and insurers licensed in Maryland.","Maryland residents and those receiving legally protected health care in Maryland, health care practitioners, state and local government agencies and employees, the Maryland judiciary, the Governor, health occupations boards, and insurers.","The program employs a new legal and policy approach to government by proactively defining and protecting ""legally protected health care"" within Maryland's borders against conflicting out-of-state laws and legal actions. This represents an innovative legal defense strategy in response to varying interstate legal landscapes.",7,"The bill focuses on protecting access to reproductive health care and shielding providers and patients from out-of-state legal actions. While access to reproductive health care can indirectly impact family planning and economic stability, thus potentially affecting child poverty in the long term, this bill does not directly address child poverty through financial aid, housing, food, or employment programs.",2
