tract_geoid,place_type,place_name,place_dist,place_dir
24009860801,hamlet,Cypress Knolls,,
24009860801,hamlet,Parker Wharf,,
24009860801,hamlet,Mackall,,
24009860801,hamlet,Broomes Island,,
24009860801,hamlet,Mutual,,
24009860801,hamlet,Forest Glade,,
24009860200,hamlet,Mill Branch Estates,,
24009860200,neighbourhood,Tuckers Reach,,
24009860200,neighbourhood,Meadow Run Park,,
24009860200,neighbourhood,Persimmon Hills,,
24009860200,hamlet,Lower Marlboro,,
24009860200,neighbourhood,Owings Station,,
24009860200,hamlet,Castlemore,,
24009860200,hamlet,Grantham Hall,,
24009860200,neighbourhood,MacDonald Farms,,
24009860200,neighbourhood,Calvert Manor,,
24009860200,hamlet,Arbor Greene,,
24009860200,hamlet,Simpsons Farm,,
24009860200,hamlet,Smithbrooke,,
24009860200,neighbourhood,Mount Harmony Estates,,
24009860200,neighbourhood,Lord Calvert Hills,,
24009860200,hamlet,Mount Harmony Hills,,
24009860200,hamlet,Mill Seat,,
24009860200,hamlet,Lower Marlboro Towne,,
24009860200,neighbourhood,Century Estates,,
24009860200,hamlet,Den Mar,,
24009860200,hamlet,South Hampton,,
24009860200,hamlet,Victoria Station,,
24009860200,hamlet,Lord Calvert Estates,,
24009860200,hamlet,Chaneyville Farm Estates,,
24009860200,hamlet,Foxchase,,
24009860200,hamlet,Hampton Heights,,
24009860200,neighbourhood,The Meadows,,
24009860200,hamlet,Calvert Woods,,
24009860200,hamlet,Chaneyville,,
24009860200,hamlet,Fox Dale Woods,,
24009860200,neighbourhood,Cattertons Reach,,
24009860200,neighbourhood,Somerset,,
24009860200,neighbourhood,Academy Hill,,
24009860200,neighbourhood,Pleasant Valley,,
24009860200,hamlet,Dunkirk Hall,,
24009860200,hamlet,Wards Meadow,,
24009860200,hamlet,Sunderland Farms,,
24009860600,hamlet,Musgrove Estates,,
24009860600,hamlet,Cox,,
24009860600,hamlet,Crow Haven Estates,,
24009860600,hamlet,Huntingfields Manor,,
24009860600,hamlet,Field Acres,,
24009860600,neighbourhood,Camelback,,
24009860600,hamlet,Shady Hill Farm,,
24009860600,hamlet,The Oaks,,
24009860600,neighbourhood,Lower Marlboro Meadow,,
24009860600,hamlet,Hunting Creek Woods,,
24009860600,hamlet,Hunting Lake,,
24009860600,hamlet,Ravenshead,,
24009860600,hamlet,Sunderland Park,,
24009860600,hamlet,Gibson Meadows,,
24009860600,hamlet,Fox Den,,
24009860600,hamlet,Green Meadows,,
24009860600,hamlet,Holland Glenn,,
24009860600,hamlet,Twin Lakes,,
24009860600,hamlet,Wild Goose Landing,,
24009860600,hamlet,Ferguson,,
24009860600,hamlet,New Enterprise,,
24009860600,hamlet,Bowen Country,,
24009860600,hamlet,Deerfield,,
24009860600,hamlet,Huntingtown,,
24009860600,hamlet,Stone Farm,,
24009860600,hamlet,Shady Hill,,
24009860600,hamlet,Llewelyn at Sunderland,,
24009860600,neighbourhood,Marlboro Hills,,
24009860600,hamlet,Potts Point,,
24009860600,hamlet,Carriage Hills,,
24009860600,hamlet,Deep Landing Estates,,
24009860600,neighbourhood,April Estates,,
24009860600,hamlet,Quail Ridge,,
24009860600,hamlet,Briarwood,,
24009860600,hamlet,Sunderland Woods,,
24009860600,hamlet,Abington Shores,,
24009860600,hamlet,Breezy Knoll Estates,,
24009860600,hamlet,Lowrys Resurvey,,
24009860600,neighbourhood,Sunshine Acres,,
24009860600,hamlet,Huntingtown Square,,
24009860600,hamlet,Holland Cliff Shores,,
24009860600,hamlet,Smoky,,
24009860600,hamlet,Sleepy Hollow,,
24009860600,hamlet,Fiddlers Point,,
24009860600,hamlet,White Marsh Estates,,
24009860600,hamlet,Lowery Oaks,,
24009860600,hamlet,Radcliffe,,
24009860600,hamlet,The Alameda,,
24009860600,hamlet,Hunting Hills,,
24009860600,hamlet,Woodland Acres,,
24009860600,hamlet,Kings Landing,,
24009860600,hamlet,Deep Landing,,
24009860600,hamlet,Huntingtown Farms,,
24009860600,hamlet,Hallmark Estates,,
24009860402,neighbourhood,Dory Court,,
24009860402,neighbourhood,Old Bayside,,
24009860402,neighbourhood,Lake Karylbrook,,
24009860402,neighbourhood,Brookside,,
24009860402,locality,Poplars,,
24009860703,hamlet,Fox Hill,,
24009860703,hamlet,Adelina,,
24009860703,hamlet,Pine Trailer Park,,
24009860703,hamlet,Barstow,,
24009860703,hamlet,Calvert Mobile Home Park,,
24009860703,hamlet,Goodwins,,
24009860703,hamlet,Follywoods,,
24009860703,hamlet,Woodridge,,
24009860703,hamlet,Honey Cove Estates,,
24009860703,hamlet,German Chapel Woods,,
24009860703,hamlet,Patuxent Woods,,
24009860703,hamlet,Burch,,
24009860703,hamlet,Bowens,,
24009860703,hamlet,Leming,,
24009860703,hamlet,Valley Lee,,
24009860703,hamlet,Anchorage Park Mobile Home Park,,
24009860703,hamlet,Patuxent View,,
24009860703,hamlet,Welland at Barstow,,
24009860703,hamlet,Chapel Hill,,
24009860300,neighbourhood,Kwanson Acres,,
24009860300,neighbourhood,Paris Pines,,
24009860300,village,Owings,,
24009860300,neighbourhood,Hutchins Choice,,
24009860300,neighbourhood,Quince View Meadows,,
24009860300,hamlet,Sunderland,,
24009860300,hamlet,Annie Hall,,
24009860300,neighbourhood,Mount Harmony,,
24009860300,neighbourhood,Sycamore Ridge,,
24009860300,neighbourhood,Owings Town Center,,
24009860300,neighbourhood,Sunderland Estates,,
24009860300,neighbourhood,Sunderland Hills,,
24009860300,neighbourhood,Owings Hills,,
24009860300,neighbourhood,Holiday Beach,,
24009860300,neighbourhood,Victoria Estates,,
24009860300,neighbourhood,Christiana,,
24009860300,hamlet,Paris,,
24009860300,hamlet,Brighton Woods,,
24009860300,hamlet,Locust Grove Beach,,
24009860300,hamlet,Smallet Manor,,
24009860300,hamlet,Sandy Bottom,,
24009860300,neighbourhood,Ireland Estates,,
24009860300,hamlet,Terre Verde,,
24009860300,neighbourhood,Kavadias Estates,,
24009860300,hamlet,Line Ridge,,
24009860300,hamlet,Hardesty Fields,,
24009860300,hamlet,Holbrook Estates,,
24009860300,hamlet,Sheckells Hills,,
24009860300,hamlet,Owen Soper Woods,,
24009860300,hamlet,Barefoot Park,,
24009860300,neighbourhood,Wind Haven Estates,,
24009860300,hamlet,Hickory Hills,,
24009860300,hamlet,Sunset,,
24009860300,neighbourhood,Kings Acres,,
24009860300,neighbourhood,Huntingtown Acres,,
24009860702,hamlet,Rose Hill,,
24009860702,town,Prince Frederick,,
24009860702,hamlet,Hunting Creek Farms,,
24009860702,hamlet,Kingswood Estates,,
24009860702,hamlet,Calvert Towne,,
24009860702,hamlet,Willowbrook Hills,,
24009860702,hamlet,Turkey Ridge,,
24009860702,hamlet,Stoakley,,
24009860702,hamlet,Clahamman Hills,,
24009860702,hamlet,Hidden Valley,,
24009860702,hamlet,Queensberry,,
24009860702,hamlet,Bay Terrace,,
24009860702,hamlet,Central Village,,
24009860702,hamlet,Watson Estates,,
24009860501,hamlet,Sherbert,,
24009860501,hamlet,Lord Cecil Woods,,
24009860501,hamlet,Parrans Woods,,
24009860501,hamlet,Tranquility,,
24009860501,hamlet,Tobacco Woods,,
24009860501,hamlet,Joy Lee Acres,,
24009860501,hamlet,Beverly Knolls,,
24009860501,hamlet,Huntingtown Meadows,,
24009860501,hamlet,Baden Estates,,
24009860501,hamlet,Deer Crossing,,
24009860501,hamlet,Hunt Valley Estates,,
24009860501,hamlet,Sunrise,,
24009860501,hamlet,Willie Breeze,,
24009860501,hamlet,Rolling Acres,,
24009860501,hamlet,Parran Hunt Estates,,
24009860501,hamlet,Bess-Mar Estates,,
24009860501,hamlet,Woodwind Estates,,
24009860501,hamlet,Turners Field,,
24009860501,hamlet,Parran,,
24009860501,hamlet,Tanglewood,,
24009860501,hamlet,Biglanes Choice,,
24009860501,neighbourhood,Heather Knolls,,
24009860501,hamlet,Meadow Creek Estates,,
24009860501,hamlet,Poplar Woods,,
24009860501,hamlet,Huntingtown Estates,,
24031700834,neighbourhood,Brandermill,,
24031701418,hamlet,Deer Park,0.29984858193158426,NE
24031704805,city,Bethesda,0.13434619657739402,NE
24031701422,neighbourhood,Green Castle Lakes,0.7237193116006393,SW
24019970300,hamlet,Woodland Acres,,
24019970300,hamlet,Cabin Creek Estates,,
24019970300,hamlet,Sandtop,,
24019970300,hamlet,Bonnie Brook,,
24019970300,hamlet,Whitehall,,
24019970300,hamlet,Heritage Mobile Home Park,,
24019970300,hamlet,Hicksburg,,
24019970300,hamlet,Cannon Acres,,
24019970300,hamlet,Victoria,,
24019970300,neighbourhood,Shiloh Manor,,
24019970300,hamlet,Thompsontown,,
24019970300,hamlet,West Haven,,
24019970300,village,Secretary,,
24019970300,village,East New Market,,
24019970300,hamlet,Mount Holly,,
24019970300,hamlet,Shufelt,,
24019970300,hamlet,Linkwood,,
24019970300,hamlet,Hawkeye,,
24019970300,hamlet,Hubbard,,
24019970500,hamlet,Lovers Lane,0.4180607772602609,S
24019970200,hamlet,Ellwood,,
24019970200,hamlet,Piney Grove Estates,,
24019970200,hamlet,White Oak Manor,,
24019970200,hamlet,Williamsburg,,
24019970200,hamlet,Waddells Corner,,
24019970200,hamlet,Petersburg,,
24019970200,hamlet,Browns Landing,,
24019970200,hamlet,Holly Hill,,
24019970200,hamlet,Prospect Hills,,
24019970200,village,Hurlock,,
24019970200,hamlet,Marshyhope Village,,
24019970200,hamlet,Beulah,,
24019970100,hamlet,Reids Grove,,
24019970100,hamlet,Ralph,,
24019970100,hamlet,Eldorado,,
24019970100,hamlet,Rhodesdale,,
24019970100,hamlet,Walnut Landing,,
24019970100,hamlet,Hollands Crossroads,,
24019970100,hamlet,Butlers Beach,,
24019970100,hamlet,Galestown,,
24019970100,village,Vienna,,
24019970100,hamlet,Brookview,,
24019970100,hamlet,Finchville,,
24019970100,hamlet,Rabbit Town,,
24019970900,hamlet,Cedar Landing,,
24019970900,hamlet,Bestpitch,,
24019970900,hamlet,Toddville,,
24019970900,hamlet,Riggins Corner,,
24019970900,hamlet,Airey,,
24019970900,hamlet,Lakesville,,
24019970900,hamlet,Wingate,,
24019970900,hamlet,Indianbone,,
24019970900,hamlet,Cokeland,,
24019970900,hamlet,Crossroads,,
24019970900,hamlet,Crocheron,,
24019970900,village,Elliott,,
24019970900,hamlet,Rocky Hook,,
24019970900,hamlet,Seward,,
24019970900,hamlet,Bishops Head,,
24019970900,hamlet,Hog Island,,
24019970900,hamlet,Wesley,,
24019970900,hamlet,Blackwater,,
24019970900,hamlet,Bucktown,,
24019970900,hamlet,Longfield,,
24019970900,hamlet,Salem,,
24019970900,hamlet,Gum Swamp,,
24019970900,hamlet,Lewis Landing,,
24019970900,hamlet,Henrys Crossroads,,
24019970900,hamlet,Robbins,,
24019970900,hamlet,Andrews,,
24019970900,hamlet,Crapo,,
24019970900,locality,Hell Hook Marsh,,
24019970900,locality,Shorters Marsh,,
24019970900,locality,Squirrel Point Marsh,,
24019970900,locality,Brick House Landing,,
24019970600,hamlet,Patamoke Village,,
24033801313,neighbourhood,Friendly Farms,,
24033801313,neighbourhood,Fort Foote Estates,,
24033801313,village,Friendly,,
24033801313,neighbourhood,Valley View,,
24033801313,neighbourhood,Old Ford Hills,,
24033801313,neighbourhood,Belleair Estates,,
24033801215,neighbourhood,Clinton Heights,,
24033801217,town,Clinton,0.2666664627906185,E
24033801210,town,Clinton,1.2912779511451262,W
24033801409,neighbourhood,Murray Hill,,
24033801409,neighbourhood,Rosecroft Park,,
24033801907,village,Marlow Heights,,
24033801907,locality,Gordons Corner,,
24033805907,neighbourhood,Avenel,0.176743945475782,NE
24033805909,neighbourhood,College Heights Estates,0.5119040625694474,W
24019970400,town,Cambridge,,
24019970400,hamlet,Tates Bank,,
24033801908,village,Silver Hill,,
24031701509,village,Hillandale,,
24027601204,neighbourhood,Glen Cove Estates,,
24027601204,neighbourhood,Harwood Park,,
24027601204,neighbourhood,Hunt Club Estates,,
24027601204,neighbourhood,Marble Hill,,
24027605104,neighbourhood,Chapel Woods,,
24027605104,village,Dayton,,
24027605505,neighbourhood,Patuxent Hills,,
24027605505,neighbourhood,Chriswood Manor,,
24027605505,suburb,River Hill,,
24005492401,hamlet,Harrisonville,0.7518238884966698,E
24027601203,neighbourhood,Lennox Park,,
24027601203,hamlet,Waterloo,,
24027601203,hamlet,Wesley Grove,,
24027601203,neighbourhood,Washington Manor Park,,
24027601103,neighbourhood,Woodland Village,0.9250996482130545,E
24027606606,suburb,Long Reach,,
24027606606,neighbourhood,Peter Harmond Acres,,
24027601108,neighbourhood,Woodland Village,,
24013506101,hamlet,Bachman Valley Estates,,
24013506101,hamlet,Dug Hill,,
24013506101,hamlet,Wentz,,
24013506101,hamlet,Pleasant Acres,,
24013506101,hamlet,Bachman Mills,,
24013506101,hamlet,Country Trails,,
24013506101,hamlet,Ebbvale Estates,,
24013506101,hamlet,Westchester Square,,
24013506101,hamlet,Oakleigh Ridge,,
24013506101,hamlet,Ebbvale,,
24013506101,neighbourhood,Fridinger Estates,,
24013506101,hamlet,Reeds Village,,
24013506101,hamlet,Taylors Choice,,
24013506101,hamlet,Holland Hills,,
24013506101,hamlet,Valley View,,
24013506101,hamlet,Whispering Valley,,
24013506101,hamlet,Hallie Hill Farms,,
24013505208,hamlet,Fairhaven,,
24013505208,hamlet,Shannon Run,,
24013505208,hamlet,Patapsco Estates,,
24013505208,hamlet,Obrecht Estates,,
24013505208,hamlet,Beachmont Estates,,
24013505208,village,Sykesville,,
24013505208,hamlet,Hawk Ridge,,
24013505208,hamlet,Carroll Fields,,
24013505208,hamlet,Lexington Run,,
24013513001,neighbourhood,Merridale,,
24013513001,neighbourhood,Airy Estates,,
24013513001,neighbourhood,Candice Estates,,
24013513001,neighbourhood,Dorceytown,,
24013513001,neighbourhood,Carroll Heights,,
24013513001,neighbourhood,Fair Wind Estates,,
24013513001,town,Mount Airy,,
24013513001,neighbourhood,Ridgely Estates,,
24013513001,neighbourhood,Christy Acres,,
24013513001,hamlet,Robindell Heights,,
24013513001,neighbourhood,Windsong Farms,,
24013513001,hamlet,Harrisville,,
24013513001,neighbourhood,Olde Oak Run,,
24013513001,hamlet,Mount Airy Estates,,
24013507703,hamlet,Wakefield Valley,,
24013507703,hamlet,Chadwick Court,,
24013507703,hamlet,Wagners Mill,,
24013507703,hamlet,Avondale Run,,
24013507703,hamlet,Rockland Estates,,
24013507703,hamlet,Avondale Ridge,,
24013507703,hamlet,Carroll Lutheran Village,,
24013507703,hamlet,The Fairways at Wakefield,,
24047950000,city,Ocean City,,
24047950100,neighbourhood,Little Salisbury,,
24047950100,neighbourhood,Bayside Keys,,
24027602202,neighbourhood,Chatham,,
24027602202,neighbourhood,Brinkleigh,,
24027602202,neighbourhood,Valley Meade,,
24027602202,neighbourhood,Chatham Gardens,,
24027605103,neighbourhood,Cabin Hill,,
24027605103,neighbourhood,Haviland Hills,,
24027605103,neighbourhood,Swann Hills,,
24027605103,hamlet,Clarksville,,
24027605103,neighbourhood,Chris Mar Estates,,
24027605103,neighbourhood,Greene Fields,,
24027605103,neighbourhood,Waterford,,
24027606907,neighbourhood,Canterbury Riding,,
24027606907,neighbourhood,Hammonds Promise,,
24027602201,neighbourhood,Pine Orchard,1.0599985030101402,NW
24025301703,neighbourhood,Beechwood Mobile Home Park,,
24025301703,neighbourhood,Holman Manor,,
24025301703,neighbourhood,Osborns Ruins,,
24025301703,neighbourhood,Mount Bush Estates,,
24025301703,suburb,Abingdon,,
24025301703,neighbourhood,Royal Heights,,
24025301703,locality,Bush,,
24025301703,locality,Philadelphia Station,,
24025301703,locality,Clearview,,
24025301703,neighbourhood,Abingdon Reserve,,
24025301703,neighbourhood,Medley Estates,,
24025301108,neighbourhood,Ivy Hill,,
24025301108,neighbourhood,Village of Bynum Run,,
24025301108,neighbourhood,Overview Manor,,
24025301108,neighbourhood,Woodland Run,,
24025301108,neighbourhood,Broadview,,
24025301108,neighbourhood,Bradford Barrens,,
24025301108,neighbourhood,The Cedars,,
24025301108,neighbourhood,Lou Mar Estates,,
24025301108,neighbourhood,Spencer Woods,,
24027605504,neighbourhood,Heritage Heights,,
24510120202,neighbourhood,Oakenshawe,0.38368136095411154,W
24510272005,neighbourhood,Cross Country,,
24510120201,neighbourhood,Abell,,
24510120201,neighbourhood,Oakenshawe,,
24510272004,neighbourhood,Cheswolde,0.39143827364552264,W
24013505205,neighbourhood,Clipper Hill Estates,,
24013505205,hamlet,Carrolltowne,,
24013505205,hamlet,Hilltop,,
24013505205,hamlet,Melstone Valley,,
24013505205,neighbourhood,Arrington Estates,,
24013505205,hamlet,Harvest Farms,,
24013505205,hamlet,Brimfield,,
24047950700,hamlet,Bramblewood,,
24047950700,hamlet,Shingle Landing,,
24047950700,hamlet,Saint Martins by the Bay,,
24047950700,hamlet,Douglynn Farms,,
24047950700,hamlet,Parkertown,,
24047950700,hamlet,Bainbridge,,
24047950600,town,Ocean Pines,0.352161805141441,N
24510272006,neighbourhood,Reisterstown Station,0.37799203742258924,NE
24510280500,neighbourhood,Old Town,,
24510280500,neighbourhood,Pleasant View Gardens,,
24510280500,neighbourhood,Penn-Fallsway,,
24510280500,neighbourhood,Dunbar-Broadway,,
24031700820,neighbourhood,Pleasant Run,,
24031701218,neighbourhood,Pike and Rose,0.29585232695102576,NW
24025304101,hamlet,Hoerr,,
24025304101,hamlet,Coventry Meadows,,
24025304101,hamlet,Rush Manor,,
24025304101,hamlet,Madonna Manor,,
24025304101,hamlet,Northampton,,
24025304101,hamlet,Spooners Creek,,
24025304101,neighbourhood,Chrome Hill Estates,,
24025304101,hamlet,Farmington,,
24025304101,hamlet,Charbonnet,,
24025304101,hamlet,North Bend Heights,,
24025304101,neighbourhood,Meadowlark Estates,,
24025304101,hamlet,Federal Hill,,
24025304101,hamlet,Midsummer Hill,,
24025304101,hamlet,Harford Heritage,,
24025304101,neighbourhood,Twin Ridge Estates,,
24025304101,hamlet,Bradenbaugh Manor,,
24025304101,hamlet,Shawsville Acres,,
24025304101,hamlet,Deer Meadows,,
24025304101,hamlet,Chrome Hill,,
24025304101,hamlet,Spring Meadows,,
24025304101,hamlet,Rolling Knolls,,
24025304101,hamlet,Bradenbaugh,,
24025303502,neighbourhood,Watervale,,
24025303502,neighbourhood,Vale,,
24025303502,neighbourhood,Valewood Estates,,
24025303502,neighbourhood,Bel Forest,,
24025303502,neighbourhood,Bel Air Acres,,
24025303502,neighbourhood,Brentwood Park,,
24025303502,neighbourhood,Vale Hills,,
24025303501,neighbourhood,Wakefield Meadows,,
24025303501,neighbourhood,Cedar Spring,,
24025303501,neighbourhood,Maryland Ponderosa,,
24025303501,neighbourhood,Locust Knoll,,
24025303501,neighbourhood,Fairwind Farms,,
24025303501,neighbourhood,Silver Spring Heights,,
24025303501,neighbourhood,Wakefield Manor,,
24025303501,neighbourhood,Forest Lawn,,
24025303501,neighbourhood,Tollgate Estates,,
24025303501,neighbourhood,West Riding,,
24025303501,neighbourhood,Grose Close,,
24025303501,neighbourhood,Fox Bow,,
24025303501,neighbourhood,Evergreen Heights,,
24025303501,neighbourhood,Magness,,
24025303501,suburb,Bel Air South,,
24025303101,neighbourhood,Pine Crest,,
24025303101,neighbourhood,Hillview,,
24025303101,neighbourhood,Prospect Heights,,
24025303101,hamlet,Coffman,,
24025303101,neighbourhood,Big Woods,,
24025303101,hamlet,Gibson Manor,,
24025303101,hamlet,Thomas Run,,
24025303101,hamlet,Gibson,,
24025303101,neighbourhood,Oak Dale,,
24025303101,neighbourhood,Tudor Forest,,
24025303101,neighbourhood,Fountain Green Estates,,
24025303101,hamlet,Kalmia,,
24025303101,neighbourhood,Tudor Manor,,
24025303101,hamlet,Harford Hills,,
24025303101,neighbourhood,Village of Thomas Run,,
24025303101,neighbourhood,Knollwood,,
24025303101,neighbourhood,Fairwood Heights,,
24025303101,neighbourhood,Moorland,,
24025303101,neighbourhood,Prospect Green,,
24025303101,neighbourhood,Wagners Farm,,
24025303101,neighbourhood,Fox Chase,,
24025303102,neighbourhood,Allendale Estates,,
24025303102,locality,Priestford Hills,,
24025303102,neighbourhood,Campus Valley Estates,,
24025303102,neighbourhood,Pegasus Estates,,
24025303102,neighbourhood,Todd Estates,,
24025303102,neighbourhood,Eagle Estates,,
24025303102,hamlet,Cool Spring,,
24025303102,neighbourhood,Deerhaven,,
24025303102,neighbourhood,Campus Hills Estates,,
24025303102,neighbourhood,Campus Hill Farms,,
24025303102,neighbourhood,Bramblewood,,
24025303102,neighbourhood,Rolling Green,,
24025303205,neighbourhood,High Point Manor,,
24025303205,hamlet,Montford Glen,,
24025303205,neighbourhood,Ridgecroft,,
24025303205,neighbourhood,Deer Hollow,,
24025303205,suburb,Bel Air North,,
24025303803,neighbourhood,Harlan Square,,
24025303803,neighbourhood,Wellington Woods,,
24025303803,neighbourhood,Majors Choice,,
24025303803,neighbourhood,Woodside,,
24025303803,neighbourhood,Moores Mill,,
24025303803,neighbourhood,Warwick,,
